Instance,UserTime,"BagSizeActiveCount","BagSizeStatisticMedian","BagSizeArithmeticAverage","BagSizeStatisticalStandardDeviation","BagSizeMaximum","NonLeafNodeBagSizeActiveCount","NonLeafNodeBagSizeStatisticMedian","NonLeafNodeBagSizeArithmeticAverage","NonLeafNodeBagSizeStatisticalStandardDeviation","NonLeafNodeBagSizeMaximum","NodeDepthStatisticMedian","NodeDepthArithmeticAverage","NodeDepthStatisticalStandardDeviation","NodeDepthMaximum","NonLeafNodeDepthStatisticMedian","NonLeafNodeDepthArithmeticAverage","NonLeafNodeDepthStatisticalStandardDeviation","NonLeafNodeDepthMaximum","IntroduceNodeDepthActiveCount","IntroduceNodeDepthStatisticMedian","IntroduceNodeDepthArithmeticAverage","IntroduceNodeDepthStatisticalStandardDeviation","IntroduceNodeDepthMaximum","ForgetNodeDepthActiveCount","ForgetNodeDepthStatisticMedian","ForgetNodeDepthArithmeticAverage","ForgetNodeDepthStatisticalStandardDeviation","ForgetNodeDepthMaximum","JoinNodeDepthActiveCount","JoinNodeDepthStatisticMedian","JoinNodeDepthArithmeticAverage","JoinNodeDepthStatisticalStandardDeviation","JoinNodeDepthMaximum","LeafNodeDepthActiveCount","LeafNodeDepthStatisticMedian","LeafNodeDepthArithmeticAverage","LeafNodeDepthStatisticalStandardDeviation","LeafNodeDepthMaximum","IntroduceNodePercentage","ForgetNodePercentage","JoinNodePercentage","LeafNodePercentage","IntroduceNodeBagSizeStatisticMedian","IntroduceNodeBagSizeArithmeticAverage","IntroduceNodeBagSizeStatisticalStandardDeviation","IntroduceNodeBagSizeMaximum","ForgetNodeBagSizeStatisticMedian","ForgetNodeBagSizeArithmeticAverage","ForgetNodeBagSizeStatisticalStandardDeviation","ForgetNodeBagSizeMaximum","JoinNodeBagSizeStatisticMedian","JoinNodeBagSizeArithmeticAverage","JoinNodeBagSizeStatisticalStandardDeviation","JoinNodeBagSizeMaximum","LeafNodeBagSizeStatisticMedian","LeafNodeBagSizeArithmeticAverage","LeafNodeBagSizeStatisticalStandardDeviation","LeafNodeBagSizeMaximum","JoinNodeDistanceStatisticMedian","JoinNodeDistanceArithmeticAverage","JoinNodeDistanceStatisticalStandardDeviation","JoinNodeDistanceMaximum","ItemLifetimeStatisticMedian","ItemLifetimeArithmeticAverage","ItemLifetimeStatisticalStandardDeviation","ItemLifetimeMaximum","ContainerCountStatisticMedian","ContainerCountArithmeticAverage","ContainerCountStatisticalStandardDeviation","ContainerCountMaximum","BranchingFactorStatisticMedian","BranchingFactorArithmeticAverage","BranchingFactorStatisticalStandardDeviation","BranchingFactorMaximum","BalancednessFactor","CummulativeBagSize","CummulativeIntroduceNodeBagSize","CummulativeForgetNodeBagSize","CummulativeJoinNodeBagSize","CummulativeLeafNodeBagSize","IntroducedVertexNeighborCountStatisticMedian","IntroducedVertexNeighborCountArithmeticAverage","IntroducedVertexNeighborCountStatisticalStandardDeviation","IntroducedVertexNeighborCountMaximum","ForgottenVertexNeighborCountStatisticMedian","ForgottenVertexNeighborCountArithmeticAverage","ForgottenVertexNeighborCountStatisticalStandardDeviation","ForgottenVertexNeighborCountMaximum","IntroducedVertexConnectednessFactorStatisticMedian","IntroducedVertexConnectednessFactorArithmeticAverage","IntroducedVertexConnectednessFactorStatisticalStandardDeviation","IntroducedVertexConnectednessFactorMaximum","ForgottenVertexConnectednessFactorStatisticMedian","ForgottenVertexConnectednessFactorArithmeticAverage","ForgottenVertexConnectednessFactorStatisticalStandardDeviation","ForgottenVertexConnectednessFactorMaximum","BagAdjacencyFactorStatisticMedian","BagAdjacencyFactorArithmeticAverage","BagAdjacencyFactorStatisticalStandardDeviation","BagAdjacencyFactorMaximum","BagConnectednessFactorStatisticMedian","BagConnectednessFactorArithmeticAverage","BagConnectednessFactorStatisticalStandardDeviation","BagConnectednessFactorMaximum","BagNeighborhoodCoverageFactorStatisticMedian","BagNeighborhoodCoverageFactorArithmeticAverage","BagNeighborhoodCoverageFactorStatisticalStandardDeviation","BagNeighborhoodCoverageFactorMaximum","DecompositionOverheadRatio","CummulativeDepthWeightedBagSize","CummulativeRootDistanceWeightedBagSize","CummulativeDepthWeightedIntroduceNodeBagSize","CummulativeRootDistanceWeightedIntroduceNodeBagSize","CummulativeDepthWeightedForgetNodeBagSize","CummulativeRootDistanceWeightedForgetNodeBagSize","CummulativeDepthWeightedJoinNodeBagSize","CummulativeRootDistanceWeightedJoinNodeBagSize","CummulativeIntroducedVertexNeighborCount","CummulativeDepthWeightedIntroducedVertexNeighborCount","CummulativeRootDistanceWeightedIntroducedVertexNeighborCount","CummulativeForgottenVertexNeighborCount","CummulativeDepthWeightedForgottenVertexNeighborCount","CummulativeRootDistanceWeightedForgottenVertexNeighborCount"
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",5110.000,72,6.0000,6.0417,2.2670,10.0000,66,6.0000,6.2424,2.2536,10.0000,20.0000,17.5833,7.7673,29.0000,19.0000,17.1364,7.4913,28.0000,48,21.0000,19.2292,6.8050,29.0000,19,14.0000,14.6842,9.0311,28.0000,5,15.0000,12.8000,7.6616,19.0000,6,25.5000,22.5000,9.7724,29.0000,0.6667,0.2639,0.0694,0.0833,6.0000,6.1667,2.1272,10.0000,5.0000,5.1579,2.2916,9.0000,9.0000,8.2000,2.1679,10.0000,4.0000,3.8333,0.7528,5.0000,10.5000,10.6000,5.5289,19.0000,10.0000,11.2083,8.9636,30.0000,16.0000,18.1250,16.0578,48.0000,1.0000,1.0758,0.2666,2.0000,0.7111,435.0000,296.0000,98.0000,41.0000,23.0000,1.0000,1.9792,2.1879,10.0000,2.0000,2.2632,1.2402,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2000,0.2636,0.1825,0.8333,1.0000,1.0000,0.0000,1.0000,0.2687,0.2706,0.1386,0.5655,3.0000,7312.0000,5738.0000,5455.0000,3425.0000,1290.0000,1650.0000,567.0000,663.0000,95.0000,1811.0000,1039.0000,43.0000,713.0000,577.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",2070.000,68,6.5000,6.3088,2.4266,10.0000,62,7.0000,6.5484,2.4000,10.0000,11.0000,10.9559,5.9033,22.0000,10.5000,10.3710,5.6836,21.0000,49,11.0000,11.1020,5.6504,22.0000,14,12.5000,11.8571,6.3350,21.0000,5,8.0000,7.0000,6.8920,17.0000,6,18.0000,17.0000,4.9800,22.0000,0.7206,0.2059,0.0735,0.0882,6.0000,6.4490,2.2273,10.0000,4.0000,5.0714,2.5859,9.0000,9.0000,8.4000,2.5100,10.0000,4.0000,3.8333,0.7528,5.0000,9.0000,9.0000,5.3900,18.0000,10.5000,9.8333,6.7287,21.0000,16.0000,17.8750,15.5096,52.0000,1.0000,1.0806,0.2745,2.0000,0.7647,429.0000,316.0000,71.0000,42.0000,23.0000,1.0000,2.0408,2.3976,10.0000,3.0000,2.6429,1.2157,5.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2222,0.2791,0.1816,0.8333,1.0000,1.0000,0.0000,1.0000,0.2703,0.2845,0.1376,0.6667,2.8333,3880.0000,5987.0000,2998.0000,4270.0000,651.0000,982.0000,231.0000,735.0000,100.0000,1229.0000,1071.0000,37.0000,436.0000,415.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",780.000,67,5.0000,5.3284,1.7786,8.0000,61,6.0000,5.4754,1.7852,8.0000,8.0000,8.8060,4.8842,21.0000,8.0000,8.3607,4.7012,20.0000,46,8.0000,8.8043,4.7685,21.0000,16,10.5000,10.6875,4.3775,20.0000,5,2.0000,2.8000,2.5884,6.0000,6,12.5000,13.3333,4.7610,21.0000,0.6866,0.2388,0.0746,0.0896,5.0000,5.5217,1.5739,8.0000,3.5000,4.0000,1.5492,7.0000,8.0000,7.8000,0.4472,8.0000,4.0000,3.8333,0.7528,5.0000,4.0000,3.8000,1.9894,7.0000,7.0000,7.6667,5.9026,20.0000,7.0000,14.8750,15.4027,48.0000,1.0000,1.0820,0.2766,2.0000,0.7417,357.0000,254.0000,64.0000,39.0000,23.0000,2.0000,2.2826,2.3253,10.0000,2.0000,2.3750,0.8062,4.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2857,0.3264,0.1640,0.8333,1.0000,1.0000,0.0000,1.0000,0.2933,0.2806,0.1333,0.6250,2.7917,2739.0000,5115.0000,2011.0000,3577.0000,622.0000,786.0000,106.0000,752.0000,105.0000,1039.0000,1271.0000,38.0000,406.0000,430.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",9990.000,71,7.0000,6.5915,2.3088,10.0000,65,7.0000,6.8000,2.2721,10.0000,15.0000,14.7887,8.0284,31.0000,14.0000,14.4615,7.8603,30.0000,48,16.0000,15.7500,7.6645,31.0000,18,14.0000,14.1111,8.8310,30.0000,5,7.0000,8.0000,5.9582,16.0000,6,18.0000,18.3333,9.7502,31.0000,0.6761,0.2535,0.0704,0.0845,7.0000,6.6250,2.1794,10.0000,6.0000,5.8889,2.4944,9.0000,9.0000,8.8000,1.6432,10.0000,4.0000,4.3333,1.3663,7.0000,6.5000,7.4000,4.1346,16.0000,11.0000,12.0000,9.6909,30.0000,19.0000,19.5000,17.9710,57.0000,1.0000,1.0769,0.2685,2.0000,0.5818,468.0000,318.0000,106.0000,44.0000,26.0000,1.0000,1.9167,2.8646,14.0000,2.0000,2.3333,1.7150,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.1333,0.2084,0.2007,0.8333,1.0000,1.0000,0.0000,1.0000,0.1786,0.2168,0.1404,0.6667,2.9583,6634.0000,8342.0000,4868.0000,5308.0000,1379.0000,2013.0000,387.0000,1021.0000,92.0000,1591.0000,1353.0000,42.0000,718.0000,626.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",8800.000,72,6.0000,6.1806,2.3636,10.0000,66,6.0000,6.3939,2.3461,10.0000,9.0000,9.3889,4.8136,20.0000,9.0000,8.8788,4.5994,19.0000,53,9.0000,9.3962,4.5376,20.0000,14,12.0000,11.3571,4.8295,19.0000,5,4.0000,3.8000,3.8987,10.0000,6,14.5000,15.0000,3.5777,20.0000,0.7361,0.1944,0.0694,0.0833,6.0000,6.3396,2.1478,10.0000,3.5000,4.5000,2.2101,9.0000,10.0000,9.2000,1.3038,10.0000,4.0000,3.8333,0.7528,5.0000,5.5000,6.4000,3.7613,14.0000,9.5000,9.2083,6.5739,19.0000,15.0000,18.5417,16.5608,50.0000,1.0000,1.0758,0.2666,2.0000,0.8222,445.0000,336.0000,63.0000,46.0000,23.0000,1.0000,1.7925,2.3317,10.0000,3.0000,2.9286,1.1411,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.1905,0.2709,0.1972,0.8333,1.0000,1.0000,0.0000,1.0000,0.2429,0.2655,0.1397,0.6667,3.0000,3480.0000,5865.0000,2729.0000,4327.0000,595.0000,728.0000,156.0000,810.0000,95.0000,1130.0000,865.0000,41.0000,438.0000,423.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1990.000,68,5.0000,5.5294,1.8566,8.0000,62,6.0000,5.6935,1.8518,8.0000,11.0000,11.4706,5.9286,23.0000,10.5000,10.9839,5.7872,22.0000,47,12.0000,11.6170,5.6628,23.0000,16,11.0000,12.6250,6.5714,22.0000,5,6.0000,6.4000,4.5056,12.0000,6,14.5000,16.5000,5.3944,23.0000,0.6912,0.2353,0.0735,0.0882,6.0000,5.6809,1.6564,8.0000,4.0000,4.3125,1.8154,7.0000,8.0000,8.0000,0.0000,8.0000,4.0000,3.8333,0.7528,5.0000,5.5000,5.6000,3.1187,12.0000,5.0000,8.7917,7.5641,22.0000,5.5000,15.6667,16.3486,47.0000,1.0000,1.0806,0.2745,2.0000,0.7273,376.0000,267.0000,69.0000,40.0000,23.0000,1.0000,1.8723,2.3277,10.0000,3.0000,2.5625,0.8921,4.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2405,0.2818,0.1892,0.8333,1.0000,1.0000,0.0000,1.0000,0.2068,0.2321,0.1341,0.6250,2.8333,3874.0000,5150.0000,2862.0000,3546.0000,756.0000,900.0000,256.0000,704.0000,88.0000,1223.0000,889.0000,41.0000,520.0000,464.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",2910.000,77,6.0000,5.8701,2.1111,9.0000,70,6.0000,6.0857,2.0834,9.0000,11.0000,10.7273,5.4739,22.0000,10.0000,10.2429,5.2900,21.0000,55,11.0000,11.2545,5.2466,22.0000,16,10.5000,10.8750,5.8066,21.0000,6,5.5000,5.5000,4.5935,12.0000,7,17.0000,15.5714,5.2554,22.0000,0.7143,0.2078,0.0779,0.0909,6.0000,5.9273,1.9134,9.0000,4.0000,4.7500,2.3238,8.0000,8.5000,8.3333,0.8165,9.0000,4.0000,3.7143,0.7559,5.0000,7.0000,8.0667,4.5858,17.0000,9.5000,9.5000,7.4015,23.0000,15.5000,18.8333,18.4289,58.0000,1.0000,1.0857,0.2820,2.0000,0.7300,452.0000,326.0000,76.0000,50.0000,26.0000,1.0000,1.9273,2.2759,10.0000,2.0000,2.5625,1.2093,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2000,0.2645,0.1911,0.8333,1.0000,1.0000,0.0000,1.0000,0.2583,0.2608,0.1409,0.6667,3.2083,4398.0000,5998.0000,3414.0000,4084.0000,698.0000,1050.0000,286.0000,864.0000,106.0000,1362.0000,1076.0000,41.0000,488.0000,455.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1000.000,64,6.0000,6.1562,2.1023,9.0000,59,7.0000,6.3559,2.0575,9.0000,14.0000,14.5938,8.4454,32.0000,14.0000,14.1525,8.3125,31.0000,42,15.0000,15.5238,8.3935,32.0000,18,13.5000,13.6667,8.6023,31.0000,4,9.0000,9.0000,7.5277,18.0000,5,19.0000,19.8000,9.2033,32.0000,0.6562,0.2812,0.0625,0.0781,6.0000,6.1905,2.0150,9.0000,6.0000,5.6667,2.2752,8.0000,8.5000,8.0000,1.4142,9.0000,4.0000,3.8000,0.8367,5.0000,9.0000,9.6667,4.6580,18.0000,9.5000,11.6667,9.3886,31.0000,13.5000,16.4167,14.5838,51.0000,1.0000,1.0678,0.2536,2.0000,0.6485,394.0000,260.0000,102.0000,32.0000,19.0000,1.0000,2.1667,2.4387,10.0000,2.0000,2.2222,1.5551,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2222,0.2946,0.1900,0.8333,1.0000,1.0000,0.0000,1.0000,0.3004,0.3001,0.1353,0.6667,2.6667,5807.0000,7195.0000,4098.0000,4482.0000,1392.0000,1974.0000,317.0000,739.0000,91.0000,1603.0000,1400.0000,40.0000,667.0000,653.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",450.000,68,5.0000,5.1471,1.5860,8.0000,61,5.0000,5.2951,1.5952,8.0000,14.5000,13.5147,7.7508,26.0000,14.0000,13.1148,7.5567,25.0000,43,16.0000,14.3953,7.7094,26.0000,19,11.0000,13.0526,7.6192,25.0000,6,8.5000,8.6667,7.8145,19.0000,7,20.0000,17.0000,9.1652,26.0000,0.6324,0.2794,0.0882,0.1029,5.0000,5.3023,1.4725,8.0000,4.0000,4.3684,1.5709,7.0000,6.5000,6.5000,1.3784,8.0000,4.0000,3.8571,0.6901,5.0000,10.0000,9.6000,5.5684,19.0000,8.0000,9.2083,7.9890,26.0000,13.5000,14.5833,13.7743,41.0000,1.0000,1.0984,0.3003,2.0000,0.5294,350.0000,228.0000,83.0000,39.0000,27.0000,2.0000,2.3953,2.6016,10.0000,2.0000,2.2632,1.1945,5.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.3000,0.3140,0.1900,0.8333,1.0000,1.0000,0.0000,1.0000,0.2722,0.2674,0.1388,0.6667,2.8333,4816.0000,4634.0000,3356.0000,2800.0000,1076.0000,1165.0000,384.0000,669.0000,103.0000,1668.0000,1113.0000,43.0000,630.0000,531.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",2050.000,72,6.0000,5.5417,1.8304,8.0000,65,6.0000,5.7077,1.8004,8.0000,14.0000,13.4306,7.0187,27.0000,13.0000,12.8615,6.8645,26.0000,48,15.0000,14.2500,6.9359,27.0000,18,12.0000,12.3889,7.1137,26.0000,6,10.5000,10.0000,7.1274,19.0000,7,19.0000,18.7143,6.6512,27.0000,0.6667,0.2500,0.0833,0.0972,6.0000,5.6042,1.6978,8.0000,5.5000,4.7222,1.9344,7.0000,8.0000,7.5000,0.8367,8.0000,4.0000,4.0000,1.4142,7.0000,8.0000,8.8000,4.9993,19.0000,8.0000,9.5000,7.9619,26.0000,11.5000,16.6250,16.3596,54.0000,1.0000,1.0923,0.2917,2.0000,0.7339,399.0000,269.0000,85.0000,45.0000,28.0000,1.0000,2.0000,2.7829,14.0000,2.0000,2.2778,1.6735,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.1548,0.2358,0.2114,0.8333,1.0000,1.0000,0.0000,1.0000,0.1708,0.2242,0.1556,0.6667,3.0000,5273.0000,5899.0000,3791.0000,3741.0000,1006.0000,1374.0000,476.0000,784.0000,96.0000,1554.0000,1134.0000,41.0000,609.0000,539.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1820.000,59,6.0000,5.9661,2.2358,9.0000,54,7.0000,6.1667,2.2213,9.0000,11.0000,10.5932,5.1264,19.0000,10.0000,9.9815,4.8816,18.0000,40,11.0000,10.9000,4.7545,19.0000,15,12.0000,10.7333,5.8121,18.0000,4,6.5000,7.0000,6.1644,15.0000,5,18.0000,17.2000,2.3875,19.0000,0.6780,0.2542,0.0678,0.0847,6.0000,6.1250,2.0778,9.0000,4.0000,5.1333,2.4456,8.0000,8.5000,7.5000,2.3805,9.0000,4.0000,3.8000,0.8367,5.0000,10.5000,11.6667,5.5158,21.0000,9.0000,9.2500,6.2711,20.0000,13.5000,14.6667,12.0024,42.0000,1.0000,1.0741,0.2644,2.0000,0.9023,352.0000,245.0000,77.0000,30.0000,19.0000,1.0000,2.0250,2.0567,10.0000,3.0000,2.7333,1.1629,5.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2143,0.2410,0.1759,0.8333,1.0000,1.0000,0.0000,1.0000,0.2630,0.2493,0.1423,0.6667,2.4583,3146.0000,3894.0000,2333.0000,2567.0000,642.0000,898.0000,171.0000,429.0000,81.0000,999.0000,621.0000,41.0000,412.0000,408.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1360.000,74,6.0000,5.6757,2.0212,9.0000,67,6.0000,5.8507,2.0019,9.0000,14.0000,13.3514,6.5006,25.0000,13.0000,12.7463,6.3636,24.0000,51,14.0000,13.9608,6.1999,25.0000,17,15.0000,12.6471,7.4157,24.0000,6,10.5000,10.1667,6.2423,17.0000,7,20.0000,19.1429,5.0474,25.0000,0.6892,0.2297,0.0811,0.0946,6.0000,5.7647,1.8503,9.0000,4.0000,4.5882,2.0633,8.0000,8.0000,8.0000,1.0954,9.0000,4.0000,4.0000,1.4142,7.0000,7.0000,7.5333,4.6811,17.0000,7.5000,9.8750,8.8677,26.0000,9.0000,17.5000,18.0555,50.0000,1.0000,1.0896,0.2877,2.0000,0.7846,420.0000,294.0000,78.0000,48.0000,28.0000,1.0000,2.0392,2.6904,14.0000,2.0000,2.4706,1.1789,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2000,0.2695,0.1894,0.8333,1.0000,1.0000,0.0000,1.0000,0.2381,0.2470,0.1361,0.6667,3.0833,5200.0000,5720.0000,3874.0000,3770.0000,843.0000,1185.0000,483.0000,765.0000,104.0000,1637.0000,1067.0000,42.0000,568.0000,524.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1270.000,75,6.0000,5.6533,1.9486,9.0000,68,6.0000,5.8529,1.9337,9.0000,16.0000,14.9733,7.9915,28.0000,16.0000,14.5588,7.7890,27.0000,51,17.0000,15.6667,7.7218,28.0000,18,16.0000,14.7222,8.5736,27.0000,6,11.5000,9.8333,7.8846,20.0000,7,21.0000,19.0000,9.4516,28.0000,0.6800,0.2400,0.0800,0.0933,6.0000,5.7451,1.7983,9.0000,4.5000,4.7222,1.9943,8.0000,8.0000,7.6667,1.5055,9.0000,4.0000,3.7143,0.4880,4.0000,10.0000,9.5333,5.8824,20.0000,7.0000,10.3333,9.2392,28.0000,12.0000,17.6667,17.5491,52.0000,1.0000,1.0882,0.2857,2.0000,0.6090,424.0000,293.0000,85.0000,46.0000,26.0000,1.0000,2.0588,2.3273,10.0000,2.5000,2.3889,0.6978,3.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2143,0.2650,0.1865,0.8333,1.0000,1.0000,0.0000,1.0000,0.2341,0.2352,0.1343,0.6667,3.1250,6131.0000,6165.0000,4506.0000,3991.0000,1137.0000,1328.0000,488.0000,846.0000,105.0000,1844.0000,1201.0000,43.0000,682.0000,565.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1330.000,78,5.0000,5.5385,1.7997,8.0000,70,6.0000,5.7143,1.8109,8.0000,10.0000,10.7179,5.9367,23.0000,10.0000,10.2143,5.7883,22.0000,55,11.0000,10.7636,5.7798,23.0000,16,11.5000,12.5000,5.9666,22.0000,7,7.0000,6.2857,5.5891,15.0000,8,15.0000,15.1250,5.7181,23.0000,0.7051,0.2051,0.0897,0.1026,5.0000,5.6727,1.5641,8.0000,3.0000,4.0625,1.6919,7.0000,8.0000,7.8571,0.3780,8.0000,4.0000,4.0000,0.5345,5.0000,7.0000,6.7619,4.1426,15.0000,6.0000,8.7083,8.1640,24.0000,10.0000,18.0000,18.8979,57.0000,1.0000,1.1000,0.3022,2.0000,0.6942,432.0000,312.0000,65.0000,55.0000,32.0000,2.0000,2.3455,2.5182,10.0000,2.5000,2.3125,1.0145,4.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.3000,0.3071,0.1806,0.8333,1.0000,1.0000,0.0000,1.0000,0.2931,0.2787,0.1512,0.6667,3.2500,4242.0000,6126.0000,3152.0000,4336.0000,753.0000,807.0000,337.0000,983.0000,129.0000,1538.0000,1558.0000,37.0000,478.0000,410.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1070.000,73,6.0000,5.4932,1.7805,8.0000,66,6.0000,5.6667,1.7745,8.0000,10.0000,10.3425,5.5433,23.0000,9.5000,9.8485,5.3987,22.0000,50,11.0000,10.7000,5.3994,23.0000,17,9.0000,11.0000,5.7228,22.0000,6,5.5000,5.5000,4.5935,11.0000,7,14.0000,15.0000,5.0000,23.0000,0.6849,0.2329,0.0822,0.0959,5.5000,5.6000,1.5908,8.0000,4.0000,4.4118,1.8391,7.0000,8.0000,7.6667,0.5164,8.0000,4.0000,3.8571,0.6901,5.0000,6.0000,6.2000,3.5661,12.0000,7.0000,8.8750,7.4560,21.0000,7.0000,16.7083,16.9205,48.0000,1.0000,1.0909,0.2897,2.0000,0.7333,401.0000,280.0000,75.0000,46.0000,27.0000,2.0000,2.2400,2.3085,10.0000,2.0000,2.3529,0.8618,4.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2857,0.2832,0.1731,0.8333,1.0000,1.0000,0.0000,1.0000,0.3003,0.2717,0.1473,0.5655,3.0417,3957.0000,5667.0000,2907.0000,3813.0000,787.0000,1013.0000,263.0000,841.0000,112.0000,1372.0000,1316.0000,40.0000,473.0000,487.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1870.000,71,6.0000,5.5915,1.8790,9.0000,64,6.0000,5.7812,1.8727,9.0000,16.0000,15.4366,7.8862,28.0000,15.5000,14.8438,7.6702,27.0000,47,17.0000,16.2766,7.5346,28.0000,18,14.5000,14.1667,8.5904,27.0000,6,13.5000,12.6667,8.7101,23.0000,7,23.0000,20.8571,8.3552,28.0000,0.6620,0.2535,0.0845,0.0986,6.0000,5.6809,1.7583,9.0000,5.0000,4.8333,2.0073,8.0000,6.5000,7.1667,1.4720,9.0000,4.0000,3.8571,0.6901,5.0000,10.0000,10.8000,6.0252,23.0000,7.5000,10.6250,9.0208,27.0000,14.5000,16.5417,14.9084,46.0000,1.0000,1.0938,0.2938,2.0000,0.7025,397.0000,267.0000,87.0000,43.0000,27.0000,1.0000,2.1915,2.4816,10.0000,2.0000,2.2778,1.2274,4.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2667,0.2798,0.1858,0.8333,1.0000,1.0000,0.0000,1.0000,0.2673,0.2598,0.1382,0.6667,2.9583,5610.0000,5903.0000,4040.0000,3703.0000,1047.0000,1476.0000,523.0000,724.0000,103.0000,1781.0000,1206.0000,41.0000,635.0000,554.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",2540.000,63,6.0000,6.1270,2.0829,9.0000,58,7.0000,6.3276,2.0467,9.0000,15.0000,13.8095,8.4717,28.0000,14.5000,13.3793,8.2819,27.0000,42,16.5000,14.8571,8.4581,28.0000,17,10.0000,12.5882,8.1858,27.0000,4,7.0000,8.0000,8.9069,18.0000,5,23.0000,18.8000,10.0598,28.0000,0.6667,0.2698,0.0635,0.0794,6.0000,6.1667,1.9620,9.0000,6.0000,5.5882,2.3468,8.0000,8.0000,8.0000,1.1547,9.0000,4.0000,3.8000,0.4472,4.0000,13.5000,11.6667,6.8667,19.0000,10.0000,10.5000,7.9400,27.0000,16.0000,16.0833,12.9242,46.0000,1.0000,1.0690,0.2556,2.0000,0.5404,386.0000,259.0000,95.0000,32.0000,19.0000,1.0000,2.0952,2.3354,10.0000,2.0000,2.3529,1.2217,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.1944,0.2496,0.2024,0.8333,1.0000,1.0000,0.0000,1.0000,0.2778,0.2625,0.1490,0.6667,2.6250,5080.0000,6114.0000,3715.0000,3796.0000,1079.0000,1676.0000,286.0000,642.0000,88.0000,1362.0000,1190.0000,40.0000,583.0000,577.0000
